User,UserID,Query,TweetID,Created_At,Retweet_Count,Favorite_Count,IsRT,Tweet
Palolis_R,15250896,Ball Park,1055975156953333760,2018-10-27 00:11:11,0,2,False,Play ball! (@ Carnegie Park in New York NY) https://t.co/SE1o1RUisP https://t.co/RfcKji1lPo
momsaterp,18356981,Ball Park,1055975105615011841,2018-10-27 00:10:58,0,3,False,So....if things had gone way different for the Nationals this year and they had ended up winning the NL pennant it would be a really miserable night for a ball game tonight at Nats Park. #SilverLining
EstadioDxts,938568354133970944,Ball Park,1055975038481035264,2018-10-27 00:10:42,0,0,False,#SerieMundial PLAY BALL!!Arranca el tercer juego de la Serie. #RedSox tiene ventaja de 2-0 sobre #Dodgers y Boston llega con cinco triunfos ganados fuera de Fenway Park en playoffs. https://t.co/OCROpAEhDB
ChrisGeinosky,403133596,Ball Park,1055974901839028224,2018-10-27 00:10:10,0,1,False,Liberty drives into Park Hill territory on games opening possession. Blue Jays fake punt on 4th and 7 is not successful. Trojans ball at own 40. 9:00 1st
USCstats,781588710,Ball Park,1055974508409044992,2018-10-27 00:08:36,2,1,False,USC offense is stopped again...Sweeney punts the ball to pin Bethel Park at their own 2 with 9:00 left to go in the half. Bethel up 14-0
USCstats,781588710,Ball Park,1055974005704978435,2018-10-27 00:06:36,0,2,False,Jaden Keating with a great return to give USC the ball at the Bethel Park 39 with 10:05 left in the half down 14-0
AJGullotta,344863445,Ball Park,1055972643336114176,2018-10-27 00:01:11,0,0,False,If Porcello keeps the ball in the Park BOS will be fine. The problem is I dont think he will.
PGVarsityXtra,133591767,Ball Park,1055972567524298752,2018-10-27 00:00:53,1,0,True,RT @USCstats: End of the first: Bethel Park 7 USC 0 Bethel Park has the ball at the USC 6 yard line with 1st and goal...
USCstats,781588710,Ball Park,1055971955399102465,2018-10-26 23:58:27,1,1,False,End of the first: Bethel Park 7 USC 0 Bethel Park has the ball at the USC 6 yard line with 1st and goal...
vicpen76708,2327182730,Ball Park,1055971222842994690,2018-10-26 23:55:33,0,0,False,@dbongino So that guy that shot Scalice at the ball park is Bernies fault! The people that get attacked by antifa is the whole Democratic Party?
therealdjkilo,51641696,Ball Park,1055971151560740865,2018-10-26 23:55:16,0,0,False,Taking the girls to the Haunted Hike @ Mike Greenwells Bat-A-Ball &amp; Family Fun Park https://t.co/vs6vkr5uGu
mmontad,482592040,Ball Park,1055971089405394944,2018-10-26 23:55:01,0,0,False,Renie to Tepe is too hi. Deer Park ball on the 4
da_anele,952644098342768641,Ball Park,1055970734667898882,2018-10-26 23:53:36,24,0,True,RT @AceMagashule99: so vele Highlands Park didnt touch the ball vandag?...ball posession 100% for Bidvest Wits.....#absaprem https://t.co/5J56Q7Erhx
USCstats,781588710,Ball Park,1055970446900899840,2018-10-26 23:52:28,0,1,False,USC offense is stopped again and forced to punt...Bethel Park with the ball at the 50 with 3:07 left in the first up 7-0
tennisgirl48,41927604,Ball Park,1055970096915664896,2018-10-26 23:51:04,0,0,False,@RealCandaceO @realDonaldTrump Its Krystal Ball.   You hit that Ball out of the park Candace.   Nice job!
ThatDick_Teekay,823885885,Ball Park,1055969807298977792,2018-10-26 23:49:55,24,0,True,RT @AceMagashule99: so vele Highlands Park didnt touch the ball vandag?...ball posession 100% for Bidvest Wits.....#absaprem https://t.co/5J56Q7Erhx
rjnln02,1629330452,Ball Park,1055969546522279938,2018-10-26 23:48:53,0,2,False,@CNN @CNNOpinion The same claim could be made that people like the Scalise / ball park shooter can be found anywhere in America so all Democrat agitators and main street media need to take heed.
rjnln02,1629330452,Ball Park,1055969286508986374,2018-10-26 23:47:51,0,0,False,@cnni @CNNOpinion The same claim could be made that people like the Scalise / ball park shooter can be found anywhere in America so all Democrat agitators and main street media need to take heed.
MMLopezC,287916144,Ball Park,1055968261580509184,2018-10-26 23:43:47,0,1,False,Wow I was gna take the kids to the ball park for some Halloween crap and I stepped outside &amp; stepped right back in.. PlayStation will do bc I can not!
bjcreigh,762484767275089920,Ball Park,1055966904286957568,2018-10-26 23:38:23,22,0,True,RT @56blackcat: @jack@twitter@twittersupportHi there. Again. You do play hard to get dont you?When is @nicoxw1 unsuspended &amp; back tweeting again?Just a rough idea?Ball park?No?What if I send flowers?What? Do you want me to beg?Im begging.
Dollarob23,953413163688570880,Ball Park,1055966568310587392,2018-10-26 23:37:03,0,0,False,Im trying not to lose my cool...but...wtf. Slasher gets takeover in the park. Give it to him anywhere!!! Wtf!!! I turn that shit on....I dont even get the ball!!!! Fn haters for real!!! My God!!
MartaOrtga,2818012309,Ball Park,1055966235459010561,2018-10-26 23:35:44,1,4,False,Happy belated 161 #birthday to #football join me wishing @Sheffieldfc many more exciting years ahead! Whats your earliest football memory? Mine is trying to hit a ball when I was three at the park! https://t.co/oz3m3eM6EI
brandellpants,777727254,Ball Park,1055963806340276225,2018-10-26 23:26:04,7,0,True,RT @ndcricket: Heres the squad to face the @OtagoVolts in the first white ball action of the home summer. The game begins at 11am at Seddon Park and is free entry! Come down and support your Northern Districts in the #FordTrophy #ndtogether #cricketnation https://t.co/cjPSxXzg3u
mynameisnotheyu,17477367,Ball Park,1055963673997402112,2018-10-26 23:25:33,0,0,False,My favourite Ball Park Music song iFly: https://t.co/5n7TEP8l3Q (Ball Park Music are very sweary but most of you know that)
bhopalonwheels,949559764924575746,Ball Park,1055963517772333057,2018-10-26 23:24:56,8,0,True,RT @indiacom: Badhaai Ho Box Office Collection Week 1: Ayushmann Khurrana-Sanya Malhotras Film Hits The Ball of The Park Earns Rs 66.10 Crorehttps://t.co/S1wcwzjn08
baseball_uni,132977363,Ball Park,1055962306385977345,2018-10-26 23:20:07,2,2,False,:DROPOUTS MLB  https://t.co/mqLCtphZtQ# # https://t.co/dUc2nMhnQ8
fudgewart,16331855,Ball Park,1055962189226377216,2018-10-26 23:19:39,0,4,False,@MarkDice @JoeNBC One lone shooter at the ball park.  Not plural.  And the anthrax was fake the bombs real.
makuni2_zane,266749924,Ball Park,1055960945120436224,2018-10-26 23:14:42,24,0,True,RT @AceMagashule99: so vele Highlands Park didnt touch the ball vandag?...ball posession 100% for Bidvest Wits.....#absaprem https://t.co/5J56Q7Erhx
jaynefrances63,253764587,Ball Park,1055960936111108096,2018-10-26 23:14:40,7,0,True,RT @ndcricket: Heres the squad to face the @OtagoVolts in the first white ball action of the home summer. The game begins at 11am at Seddon Park and is free entry! Come down and support your Northern Districts in the #FordTrophy #ndtogether #cricketnation https://t.co/cjPSxXzg3u
MTHIMBANETHEONE,914262025890664448,Ball Park,1055960464667086848,2018-10-26 23:12:48,24,0,True,RT @AceMagashule99: so vele Highlands Park didnt touch the ball vandag?...ball posession 100% for Bidvest Wits.....#absaprem https://t.co/5J56Q7Erhx
keepingthered,4410217103,Ball Park,1055960424896651264,2018-10-26 23:12:38,0,0,False,@JoyVBehar Thats right on sale ...  You blasted Trump today and just how quick you forget the attack on Republicans in a ball park by a Bernie supporter that had a list....... Hypocrites
MargotButcher,230615426,Ball Park,1055960168737865729,2018-10-26 23:11:37,7,0,True,RT @ndcricket: Heres the squad to face the @OtagoVolts in the first white ball action of the home summer. The game begins at 11am at Seddon Park and is free entry! Come down and support your Northern Districts in the #FordTrophy #ndtogether #cricketnation https://t.co/cjPSxXzg3u
ndcricket,2988374518,Ball Park,1055959262956900352,2018-10-26 23:08:01,7,11,False,Heres the squad to face the @OtagoVolts in the first white ball action of the home summer. The game begins at 11am at Seddon Park and is free entry! Come down and support your Northern Districts in the #FordTrophy #ndtogether #cricketnation https://t.co/cjPSxXzg3u
flushhdraw,2910394076,Ball Park,1055959171596640256,2018-10-26 23:07:39,0,1,False,@GeoAlex_4 What am I missing thats making the Red Sox such an underdog. We got Porcello on the mound. Hes facing a pitcher who has an era of 5.40 in the postseason. Weve got a line up that can chip away at u or hit the ball out of the park. You cant tell me Dodger Stadium equates +165
Still_Bourgeois,815808641391476740,Ball Park,1055958668565344256,2018-10-26 23:05:40,0,1,False,4. We dont necessarily look for the EXACT qualifications or experience in a resume but at least be in the damn ball park. Also remember wtf you wrote on your resume.
LemonTree471930,881891539730915328,Ball Park,1055958123947741186,2018-10-26 23:03:30,0,1,False,@re_barnett @opiejeanne @wolflawrence @thereal_mo01 @CBSMiami Yes and at the ball park men were wounded lives at risk. Fake bombs had no risk of hurting anyone. 
McWTeaches,1022314604809146368,Ball Park,1055957857462562816,2018-10-26 23:02:26,17,0,True,RT @jeffhiseredu: More than 80% of executives and hiring managers say good verbal skills are very important but fewer than half said recent college graduates were ready to hit that ball out of the park. https://t.co/LcytAYJ7gT #edchat
thecentraltable,313905107,Ball Park,1055957554432421888,2018-10-26 23:01:14,0,0,False,I think Im pretty much ready to drag my children (5 and 3) to queens park after work and to protest with a game of ball hockey until dark.Whos game? #onpoli
Bg262,2717555376,Ball Park,1055955235074654209,2018-10-26 22:52:01,0,1,False,The LAST #bg262 #streetsharks group run is tomorrow 10/27. If youve been to all or been to none come tomorrow and run! Well meet at Bowling Green Ball Park take our photo and begin our fun at 7am  https://t.co/8ni72GBTln
sydneyadambuck,27978000,Ball Park,1055953633290805248,2018-10-26 22:45:39,0,0,False,So our youngest son had unfortunately had a play date cancelled and asked me what we were going to do today. I said we could go to the park to kick the ball around or we could play a game or two. But only this morning as I had to go out this afternoon.
DMannin,448628858,Ball Park,1055953518559924224,2018-10-26 22:45:12,0,2,False,Can the weekend get any better!Staying at a former cardinals pitchers house wild country tonight football games and downtown (ball park) St. Louis tomorrow!
piconotuseless,778341896032616448,Ball Park,1055953316646133760,2018-10-26 22:44:24,0,1,False,i wanna curl up in ball with a big blanket and listen to Linkin Park muffled in the background
NathanLowee_,1453710920,Ball Park,1055952943541899264,2018-10-26 22:42:55,0,0,False,@Judethecat Thats fine.. Im sure well be fine if we dont go up. My paper round? Youre probably one of the five year olds holding the ball tonight in the crowd timewasting. See you at Villa Park rent boy
Ezzalenko1984,775874034156220417,Ball Park,1055952827439181824,2018-10-26 22:42:27,0,4,False,@benatstewartag @ipaddockapps When apprentice mechanics and other trades get charged out at 110+ youd have to think farm owners and good managers would believe theyre in that ball park.
skelf73,570240686,Ball Park,1055952804681076737,2018-10-26 22:42:21,0,0,False,@kingsparkrovers @kirsten93_ Nonsense. Tavs miss was horrific. To not hit the target from there was criminal. As was grezdas. Not hittin the target and workin the keeper is the difference between what we have and what we need. We dont score if the ball is blazed over the bar n out the park ffs
diannn121,3065153780,Ball Park,1055952018907545602,2018-10-26 22:39:14,0,0,False,@JoeNBC What about the guy shooting the Republicans at the ball park?  You are shameful!
AVoice57,1029912622882271238,Ball Park,1055951302042271749,2018-10-26 22:36:23,0,0,False,@ananavarro @LeslieMarshall Ana the hypocrite has spoken. Ana believes shooting Republicans at a ball park is ok!
ZiloElGrande,3017796337,Ball Park,1055951223151456256,2018-10-26 22:36:04,0,0,False,@AP The guy who shot up the ball park was a Hillary supporter. Who do YOU blame AP ??
toppernishu,222747067,Ball Park,1055950456621596672,2018-10-26 22:33:02,297,0,True,RT @taran_adarsh: #BadhaaiHo hits the ball out of the park... Proves all calculations and estimations wrong... Puts up a SUPERB TOTAL in its extended Week 1... Thu 7.35 cr Fri 11.85 cr Sat 12.80 cr Sun 13.70 cr Mon 5.65 cr Tue 5.50 cr Wed 5 cr Thu 4.25 cr. Total:  66.10 cr. India biz.
DingleBerry1716,884503301747814400,Ball Park,1055950338413469702,2018-10-26 22:32:33,0,0,False,@Obs509 @DirkJordan2 @jerharlanCNN @jaketapper I dont recall the speech that Trump gave telling him to send bombs either. but the guy was a raging liberal and sht up a ball park full of republicans.
LizDKelly,856176799,Ball Park,1055948714248941568,2018-10-26 22:26:06,0,2,False,The BEST delivery  gung_ho_design absolutely knocking it out of the ball park with this and the jumper is  as well #gunghodesign #saveourbees #wolfandbadger... https://t.co/HMc0H3AQMR
bennycoop14,990412831,Ball Park,1055948149104300032,2018-10-26 22:23:51,0,1,False,@NigeCharlton Haha hes only one mate. Over the park every Saturday. Hes got a beauty left peg. Just trying to teach him not to pick the ball up and kick it at the minute
Sonit_singh,401499165,Ball Park,1055946452805931008,2018-10-26 22:17:07,0,0,False,@virendersehwag Still the best hitter of ball white or red doesnt matter if its round and its bowled to @virendersehwag  it has to be hit out of the park
LenLaCara,15730402,Ball Park,1055946144612782083,2018-10-26 22:15:54,0,2,False,When the world around you is going insane Wiffle Ball helps. Great story by @leoroth. #ROC https://t.co/Erk2icKR8r @WIFFLEballinc @MLWWiffleBall  @WorldWiffleBall @HometownCup
Dasher777,547677411,Ball Park,1055946031542747143,2018-10-26 22:15:27,0,0,False,@Tonester_7 @Kallemet86 @EdinCaol @76stef @coultd @SJJB55 @bpth67 @nmckay958 @StillYesScot @CompoundAye @IsThisAB0t @AlbaCollies72 @2351onthelist @yescotland @heathermorven @GeordieGhirl88 @lizcampbell41 @Donatelli7Bp @Gri64 @MarkW_1965 @AOzborne @Waylanderstag @jegteg @19nicknick62 @Proud2BScotBrit @jimac111 @JohnTho29498413 @RedcliffeScott @DearMeNo @DyspepticCodger @PeterBarley1 @MW988 @Bluesnaw @LeighMcKenna808 @LesROSS16 @Baggins81263195 @aillynnbee @Hendehibby @ErikInEdinburgh @Marg33337 @ScotlandsFuture @ianrobertson351 @Kat_Bee_123 @AndrewMansell12 @PoshPointy @1314indy @ayrshirelass2 @Ellogena @WeeWifie1981 @BritainNorthern I stated a ball park [sic] billion savings earlier? Hark Ladies and Gentlemen and listen to the Braveheart answer to Carl von Clausewitz.
1061KISSFMDFW,32466494,Ball Park,1055945940857733122,2018-10-26 22:15:05,1,8,False,This weekend its the KISS FM Nightmare Before Christmas! Keep it on 106.1 KISS FM all weekend to grab your tickets to Reindeer Manor Halloween Park and all winners also grab tickets for 106.1 KISS FMs Jingle Ball Presented By Capital One! https://t.co/34Kz64bJbJ
joshuaseagull,3380376129,Ball Park,1055945020660965376,2018-10-26 22:11:26,0,1,False,@PhotographerJu2 Hi J :)Have U researched other photographers fees? If U havent do that2 have ball park fee thats reasonable. I havent had photography session in many years so dont have a clue. However from what Ive seen of Ur photos U R wonderful. $75 sounds reasonable but check 1st.
arslan_akshay,778443359727652864,Ball Park,1055944679261433856,2018-10-26 22:10:04,14,0,True,RT @Bollyhungama: #BoxOffice #BadhaaiHo  hits the ball out of the park... Proves all calculations and  estimations wrong... Puts up a SUPERB TOTAL in its extended Week 1...  Thu 7.35 cr Fri 11.85 cr Sat 12.80 cr Sun 13.70 cr Mon 5.65 cr Tue  5.50 cr Wed 5 cr Thu 4.25 cr. Total:  66.10 cr.
mwertlieb,1128464353,Ball Park,1055944422880362496,2018-10-26 22:09:03,0,3,False,Every Oct:Welcome to our ball park AL champs. You have to sit 1 of your best players or move him to a diff. position hes not used to playing cuz our pitchers hit.Oh. OK. What happens when you come to our ball park NL champs?Oh we get an extra player. #WorldSeries
Ericalynn11811,53709747,Ball Park,1055944406581329922,2018-10-26 22:08:59,0,0,False,@kparka Right.......... like this new season is not even in the ball park of where I thought it would be going 
joious_,3020570588,Ball Park,1055944042045816833,2018-10-26 22:07:32,0,0,False,me: i dont like guysalso me: park woojin u ball of sunshine i will give u the world bcs u deserve it
GoldBoutique1,255622111,Ball Park,1055943312065081344,2018-10-26 22:04:38,0,1,False,Halloween ball #trentpark country park boogying like Im 21 lol    Feel old lol
SwxxtPxxxy__,1462121682,Ball Park,1055943290636435456,2018-10-26 22:04:33,24,0,True,RT @AceMagashule99: so vele Highlands Park didnt touch the ball vandag?...ball posession 100% for Bidvest Wits.....#absaprem https://t.co/5J56Q7Erhx
arslan_akshay,778443359727652864,Ball Park,1055943145895149570,2018-10-26 22:03:59,297,0,True,RT @taran_adarsh: #BadhaaiHo hits the ball out of the park... Proves all calculations and estimations wrong... Puts up a SUPERB TOTAL in its extended Week 1... Thu 7.35 cr Fri 11.85 cr Sat 12.80 cr Sun 13.70 cr Mon 5.65 cr Tue 5.50 cr Wed 5 cr Thu 4.25 cr. Total:  66.10 cr. India biz.
Verbatim411,1561313418,Ball Park,1055943073207848961,2018-10-26 22:03:41,0,0,False,The shooting at the ball park was unfortunate and sad but democrats rallied around Scalise some prayed for him and the public was there pulling for his complete recovery. They were not out like the GOP trump/family and Fox News trying to dump the blame on republicans https://t.co/xrMsAc0oyR
KevasRobert,914487734844235779,Ball Park,1055943010607906817,2018-10-26 22:03:26,22,0,True,RT @56blackcat: @jack@twitter@twittersupportHi there. Again. You do play hard to get dont you?When is @nicoxw1 unsuspended &amp; back tweeting again?Just a rough idea?Ball park?No?What if I send flowers?What? Do you want me to beg?Im begging.
Lynn78201623,2974235014,Ball Park,1055941520883310592,2018-10-26 21:57:31,0,0,False,So I guess by that standard then Bernie Sanders is responsible for the Ball Park Shootings?  Hogwash https://t.co/MP7z50hJAS
SMCCSuns,203069286,Ball Park,1055941220483190784,2018-10-26 21:56:20,1,4,False,The Round 3 Ball Sponsor is Elaine McCann. The clash takes place against Eaglehawk at Canterbury Park today. Thank you for your ongoing support Elaine! #gosuns #sunsrising https://t.co/VWEn1dku5E
harleydecal1,739609690112282624,Ball Park,1055940701182181376,2018-10-26 21:54:16,0,2,False,@DailyCaller Id like to hear his take on the shooter at the ball park who specifically shot Republicans
Shane46899199,1055932043060830209,Ball Park,1055940544944316416,2018-10-26 21:53:38,3,0,True,RT @IntelligencerWV: The ball bounced Universitys way in the first half of Thursdays Class AAA Region One Final at Paul Bud Billiard Field and Wheeling Park was unable to recover.The Hawks netted three... https://t.co/vqMPKlnbZ0
gummsharden,2181767287,Ball Park,1055939218822717440,2018-10-26 21:48:22,1,0,True,RT @HeartofMLB: Guy builds epic Wiffle Ball stadium with a Green Monster in his backyard  https://t.co/DsfZo68luI https://t.co/1Z0VMNOaWN
xSammySeventeen,782330298780512256,Ball Park,1055937826381008896,2018-10-26 21:42:50,0,2,False,its so fucking beautiful there like if i could marry a ball park id put a ring on every single palm tree outside that place
JoeSalOG,270688230,Ball Park,1055937815148670982,2018-10-26 21:42:48,0,0,False,@BCM11 Just the hand help calipers . Not super accurate but can get a ball park
mrdolcethecat,951538142653403136,Ball Park,1055937274209357824,2018-10-26 21:40:39,22,0,True,RT @56blackcat: @jack@twitter@twittersupportHi there. Again. You do play hard to get dont you?When is @nicoxw1 unsuspended &amp; back tweeting again?Just a rough idea?Ball park?No?What if I send flowers?What? Do you want me to beg?Im begging.
SportingEditor,1131542882,Ball Park,1055935533757550592,2018-10-26 21:33:44,0,0,False,What a drastic change in atmospheric conditions at Chavez Ravine compared to Fenway Park in the heart of October. I wonder what the ball will do now? Time for the @Dodgers to even the Series up hopefully . . . https://t.co/Btp0ikNPWf
BORWNCARPY,262184328,Ball Park,1055932918101655554,2018-10-26 21:23:20,24,0,True,RT @AceMagashule99: so vele Highlands Park didnt touch the ball vandag?...ball posession 100% for Bidvest Wits.....#absaprem https://t.co/5J56Q7Erhx
musingstiredmum,829029033346207745,Ball Park,1055932591390552064,2018-10-26 21:22:02,0,1,False,WORLD SERIES BOUND and Ball Park Bucket List! https://t.co/fq4ORYOu3r
elounda28,1715270161,Ball Park,1055932111977439234,2018-10-26 21:20:08,0,0,False,@fletcher_dyer Not even in the same ball park Cadbury are not pretending to support stand up to cancer
sonny_scroggins,925524815414480896,Ball Park,1055929953974403072,2018-10-26 21:11:33,22,0,True,RT @56blackcat: @jack@twitter@twittersupportHi there. Again. You do play hard to get dont you?When is @nicoxw1 unsuspended &amp; back tweeting again?Just a rough idea?Ball park?No?What if I send flowers?What? Do you want me to beg?Im begging.
SameerDes,28996955,Ball Park,1055929123925716992,2018-10-26 21:08:16,297,0,True,RT @taran_adarsh: #BadhaaiHo hits the ball out of the park... Proves all calculations and estimations wrong... Puts up a SUPERB TOTAL in its extended Week 1... Thu 7.35 cr Fri 11.85 cr Sat 12.80 cr Sun 13.70 cr Mon 5.65 cr Tue 5.50 cr Wed 5 cr Thu 4.25 cr. Total:  66.10 cr. India biz.
esrcantor,717206393372151808,Ball Park,1055928332850741248,2018-10-26 21:05:07,0,0,False,@benshapiro First ball park shooter used live ammunition and wasnt false flag.  Second msm all but ignored shooting and couldnt dump it quickly enough.
Ak711Big,1022503651561103361,Ball Park,1055927913625849861,2018-10-26 21:03:27,0,2,False,@AlexGoldberg_ Barkley can score goals but loses the ball too easily in the middle of the park or close to goal. Kovacic has no end product. RLC can score goals and carry the ball like Kovacic and linkup. Healthy completion though although we dont even have functional forwards 
hedleyfarquhar,1048334353888157696,Ball Park,1055927888929869824,2018-10-26 21:03:21,0,0,False,@SteveD4848 @jjcwow Those arrogant contentious clowns from the EU are knocking the ball out if the park......so much for a failing EU
dad_darius,1044296977859538944,Ball Park,1055927847645257728,2018-10-26 21:03:11,22,0,True,RT @56blackcat: @jack@twitter@twittersupportHi there. Again. You do play hard to get dont you?When is @nicoxw1 unsuspended &amp; back tweeting again?Just a rough idea?Ball park?No?What if I send flowers?What? Do you want me to beg?Im begging.
Big_Al_1963,1050426690,Ball Park,1055927072303013891,2018-10-26 21:00:06,1,15,False,Fair play that was a much better performance...the @dragonsrugby left a few tries out on the park..that score line could have been closer...@jtov10 was superb...but my MoM has to be @Nic_Cudd absolute machine over the ball. Well played Nic. 
BetsyGervasi,3435780177,Ball Park,1055926509691719680,2018-10-26 20:57:52,22,0,True,RT @56blackcat: @jack@twitter@twittersupportHi there. Again. You do play hard to get dont you?When is @nicoxw1 unsuspended &amp; back tweeting again?Just a rough idea?Ball park?No?What if I send flowers?What? Do you want me to beg?Im begging.
BH_RaceResults,47777905,Ball Park,1055926029582241793,2018-10-26 20:55:58,0,0,False,Gotham Gala (Smart Strike - Fifth Avenue Ball) wins an allowance at Laurel Park. https://t.co/ipzAiLMW6a
Del1589,45014202,Ball Park,1055924396341317639,2018-10-26 20:49:28,0,7,False,@MotherwellFC @humphrey_17 One of my favourite memories of Chris was the time he ran the full length of the pitch in a game against Ross county at fir park and squared the ball for Faddy to get a tap in think we won 2-0 couldnt believe how quick he got from one end to the other
rose456_rose,718175507460857856,Ball Park,1055923157306142721,2018-10-26 20:44:33,0,0,False,@VillaViews_ What signs what signs honestly we cant even put the ball in the back of the net it takes Queens Park rangers 1 shot to score you having a laugh pal!
Lunken_Airport,974858997529481216,Ball Park,1055921477424476160,2018-10-26 20:37:52,4,0,True,RT @HYPECincinnati: SHARE THIS with any Cincy newcomers you know: Hello Cincy Welcome Event November 7 6-8 p.m. at Great American Ball Park! https://t.co/YhNjlfwXyC @CincyChamber #cincyexperience #hellocincy @CincyExperience @CincyUSA @CityBeatCincy @ENQThingsToDo https://t.co/OksgZgU6Bb
ArtistsPo,859992452022882304,Ball Park,1055921437469478912,2018-10-26 20:37:43,22,0,True,RT @56blackcat: @jack@twitter@twittersupportHi there. Again. You do play hard to get dont you?When is @nicoxw1 unsuspended &amp; back tweeting again?Just a rough idea?Ball park?No?What if I send flowers?What? Do you want me to beg?Im begging.
fatimahsag93,4517948422,Ball Park,1055921257114406912,2018-10-26 20:37:00,17,0,True,RT @jeffhiseredu: More than 80% of executives and hiring managers say good verbal skills are very important but fewer than half said recent college graduates were ready to hit that ball out of the park. https://t.co/LcytAYJ7gT #edchat
jeffhiseredu,4730783131,Ball Park,1055921168241160192,2018-10-26 20:36:39,17,0,True,RT @jeffhiseredu: More than 80% of executives and hiring managers say good verbal skills are very important but fewer than half said recent college graduates were ready to hit that ball out of the park. https://t.co/LcytAYJ7gT #edchat
swissarmysos,797162706826575872,Ball Park,1055920806625189889,2018-10-26 20:35:13,1,0,True,RT @TracyLynny: @swissarmysos @LisaYount5 @JerseyLynda @dog_feelings Enjoying a little ball therapy at the dog park. No suitcase required! https://t.co/xEgBqpVRBE
Que_Bow,293319189,Ball Park,1055920527267823616,2018-10-26 20:34:06,0,0,False,@___DBrown This what happens when you ball yo whole life with aau and never at the park
jaolson1960,3145746251,Ball Park,1055920295918342144,2018-10-26 20:33:11,0,1,False,@Zane_Clodfelter No kidding.  But the league is evaporating!  There is a lot to be said for a historic ball park that has been paid for a long time ago and has more character and ambience than all the new ones put together!
JAISURYAN,232061196,Ball Park,1055919804035538944,2018-10-26 20:31:13,297,0,True,RT @taran_adarsh: #BadhaaiHo hits the ball out of the park... Proves all calculations and estimations wrong... Puts up a SUPERB TOTAL in its extended Week 1... Thu 7.35 cr Fri 11.85 cr Sat 12.80 cr Sun 13.70 cr Mon 5.65 cr Tue 5.50 cr Wed 5 cr Thu 4.25 cr. Total:  66.10 cr. India biz.
TracyLynny,234627308,Ball Park,1055919790357770240,2018-10-26 20:31:10,1,2,False,@swissarmysos @LisaYount5 @JerseyLynda @dog_feelings Enjoying a little ball therapy at the dog park. No suitcase required! https://t.co/xEgBqpVRBE
DiNardoGD,2877343612,Ball Park,1055919597562425344,2018-10-26 20:30:24,1,0,True,RT @jmdrebit: @charlesadler Wow Charles. You TDS is showing again. Lets talk about Vegas(democrat) ball park(democrat) ricin sender(democrat) but those darn repubs!
ricardo14junho,3342156946,Ball Park,1055919529405112320,2018-10-26 20:30:08,0,0,False,Os limites so existem se voce os deixar existir. -Goku (Dragon Ball)#AlfandegadaFePortugal #beautiful #outside #nature #portrait #people #summer #outdoors #solo #park #lifestyle #tree #guidance #young #leisure #snypechat https://t.co/HjFi5eKpWI
Sannehfdn,128414153,Ball Park,1055919502532186113,2018-10-26 20:30:02,0,5,False,We had another Fall/Halloween Jamboree yesterday at Whittier Park. The kids met and got to learn some drills and games from TSF staffs in their amazing costumes. Each attendee received a @DeltaDental dental kit @MATTER_ngo snack and a soccer ball! https://t.co/8sFrCOWgdM
TArnoldNong,3302910339,Ball Park,1055919329504563203,2018-10-26 20:29:20,0,1,False,@Faxanadu @theintercept @mehdirhasan Exactly and he knows hes muddying the waters. The two arent morally equivalent and not even in the same ball park.
Chiseled_Scott,96848521,Ball Park,1055919201112666113,2018-10-26 20:28:50,1,0,False, 10/26: After pumping iron this morning and going for a jog I headed out to our parks outdoor court for my basketball workout. Light rain! I still did ball handling form Mikan Drill balance FTs relocation step back jumpers jump hooks 3s jab steps and up-and-unders. https://t.co/4K1cnjOeZz
Charms77,39073297,Ball Park,1055918990541889537,2018-10-26 20:28:00,22,0,True,RT @56blackcat: @jack@twitter@twittersupportHi there. Again. You do play hard to get dont you?When is @nicoxw1 unsuspended &amp; back tweeting again?Just a rough idea?Ball park?No?What if I send flowers?What? Do you want me to beg?Im begging.
ellievan65,842620095226699776,Ball Park,1055918394032185344,2018-10-26 20:25:37,22,0,True,RT @56blackcat: @jack@twitter@twittersupportHi there. Again. You do play hard to get dont you?When is @nicoxw1 unsuspended &amp; back tweeting again?Just a rough idea?Ball park?No?What if I send flowers?What? Do you want me to beg?Im begging.
MatthewOcleary,508953736,Ball Park,1055917887599374344,2018-10-26 20:23:37,0,0,False,Watching #avfc it really is dreadful football. Knock it up the park with their fullbacks win 2nd ball give to Grealish to cut inside dance around for 2 minutes back to a winger poor cross and clear &amp; repeat.
SaleSharksRugby,83928002,Ball Park,1055917089129553920,2018-10-26 20:20:26,0,1,False,69 Sale throw is good again but an early jump from the hosts gives sale a scrum advantage. The Sharks then win a penalty in the centre of the park and the Warriors pick a fight and are marched back another 10m Wilks puts the ball in touch on the 5m #WORvSAL [28-3] #PremRugbyCup
Sveegdossantos,2706538023,Ball Park,1055916835651100674,2018-10-26 20:19:26,24,0,True,RT @AceMagashule99: so vele Highlands Park didnt touch the ball vandag?...ball posession 100% for Bidvest Wits.....#absaprem https://t.co/5J56Q7Erhx
Z3RoForksGiven,772425988516917248,Ball Park,1055916729807835136,2018-10-26 20:19:01,22,0,True,RT @56blackcat: @jack@twitter@twittersupportHi there. Again. You do play hard to get dont you?When is @nicoxw1 unsuspended &amp; back tweeting again?Just a rough idea?Ball park?No?What if I send flowers?What? Do you want me to beg?Im begging.
